CODE_OPERATION	CODE_STATION	LB_STATION	CODE_POINT	DATE	CODE_PRODUCTEUR	NOM_PRODUCTEUR	CODE_PRELEVEUR	NOM_PRELEVEUR	CODE_DETERMINATEUR	NOM_DETERMINATEUR	COORD_X_OP	COORD_Y_OP	UNITE_OBS	SUBSTRAT	CODE_SANDRE_TAXON	CODE_TAXON	NOM_LATIN_TAXON	RESULTAT
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11785	CEUG	Cocconeis euglypta	37
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7948	NGRE	Navicula gregaria	62
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8147	NSLE	Navicula slesvicensis	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					9419	EOMI	Eolimna minima	13
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7874	NCRY	Navicula cryptocephala	3
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES						NSTS	Nitzschia soratensis	5
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES						NSAM	Navicula salinarum var. minima	9
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8719	MVAR	Melosira varians	13
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7995	NLAN	Navicula lanceolata	31
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8514	SOVI	Surirella ovalis	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					30021	CLNT	Cocconeis lineata	29
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8419	RSIN	Reimeria sinuata	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8633	CMEN	Cyclotella meneghiniana	20
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7226	CPED	Cocconeis pediculus	4
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8492	SBKU	Surirella brebissonii var. kuetzingii	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					17928	PTDE	Planothidium delicatulum	12
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8987	NPAL	Nitzschia palea	4
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					10944	AMCD	Amphora macedoniensis	4
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8891	NFON	Nitzschia fonticola	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7881	NCTE	Navicula cryptotenella	6
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8119	NRHY	Navicula rhynchocephala	3
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					15513	NGER	Navicula germainii	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7777	HCAP	Hippodonta capitata	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					32463	KCLE	Karayevia clevei	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							Surirella brebissonii var. brebissonii	3
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8420	RABB	Rhoicosphenia abbreviata	11
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					17937	PTLA	Planothidium lanceolatum	4
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8820	NAMP	Nitzschia amphibia	7
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7618	GACU	Gomphonema acuminatum	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7074	ADCT	Achnanthidium catenatum	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					13281	ESBM	Eolimna subminuscula	3
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							psammothidium lauenburgianum 	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					6631	DVUL	Diatoma vulgare	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8190	NTPT	Navicula tripunctata	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							gyrosigma acuminatum 	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					28493	NSIA	Navicula simulata	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8512	SUMI	Surirella minuta	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							stauroforma exiguiformis 	2
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					14114	GPAR	Gomphonema parvulum var. parvulum f. parvulum	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7408	DOCU	Diploneis oculata	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11835	DSEP	Diploneis separanda	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8124	NROS	Navicula rostellata	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7709	GPAS	Gomphonema parvulum f. saprophilum	1
20180529141728-HB-305735	04208395	GARUN à BEDEE	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES						HVEN	Halamphora veneta	2
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7116	APED	Amphora pediculus	117
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8420	RABB	Rhoicosphenia abbreviata	119
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11981	CLCT	Caloneis lancettula	4
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7874	NCRY	Navicula cryptocephala	3
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					9419	EOMI	Eolimna minima	34
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8820	NAMP	Nitzschia amphibia	39
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7948	NGRE	Navicula gregaria	13
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							Nitzschia dissipata var. dissipata	5
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7881	NCTE	Navicula cryptotenella	6
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7588	FSBH	Fallacia subhamulata	1
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7782	LGOE	Luticola goeppertiana	1
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8393	PLFR	Planothidium frequentissimum	9
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7074	ADCT	Achnanthidium catenatum	5
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8891	NFON	Nitzschia fonticola	5
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							Gomphonema pumilum var. rigidum	2
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					30021	CLNT	Cocconeis lineata	1
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7709	GPAS	Gomphonema parvulum f. saprophilum	4
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					13775	GADC	Gomphonema acidoclinatum	4
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8633	CMEN	Cyclotella meneghiniana	1
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8554	AAMB	Aulacoseira ambigua	2
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11785	CEUG	Cocconeis euglypta	7
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					28493	NSIA	Navicula simulata	1
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					17937	PTLA	Planothidium lanceolatum	3
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					14436	KOBG	Karayevia oblongella	3
20180529141725-HB-305724	04208350	MEU À IFFENDIC	101	28/08/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7995	NLAN	Navicula lanceolata	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					20044	BPAX	Bacillaria paxillifera	67
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7881	NCTE	Navicula cryptotenella	16
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8600	CINV	Cyclostephanos invisitatus	13
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8657	DSTE	Discostella stelligera	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8559	AUGR	Aulacoseira granulata	104
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8599	CDUB	Cyclostephanos dubius	11
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7588	FSBH	Fallacia subhamulata	3
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8914	NIGR	Nitzschia gracilis	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7948	NGRE	Navicula gregaria	4
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8190	NTPT	Navicula tripunctata	5
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8603	CATO	Cyclotella atomus	17
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					13913	GITA	Gomphonema italicum	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					15513	NGER	Navicula germainii	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					28493	NSIA	Navicula simulata	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					9419	EOMI	Eolimna minima	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7116	APED	Amphora pediculus	16
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11981	CLCT	Caloneis lancettula	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					38987	PPRD	Prestauroneis protractoides	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7111	AOVA	Amphora ovalis	5
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					18971	TDEB	Tryblionella debilis	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8420	RABB	Rhoicosphenia abbreviata	5
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							tryblionella angustata 	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8719	MVAR	Melosira varians	25
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					14436	KOBG	Karayevia oblongella	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							Nitzschia linearis var. linearis	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					11270	AUPU	Aulacoseira pusilla	51
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7995	NLAN	Navicula lanceolata	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8633	CMEN	Cyclotella meneghiniana	8
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					13281	ESBM	Eolimna subminuscula	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					32078	UACU	Ulnaria acus	3
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7874	NCRY	Navicula cryptocephala	3
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8731	PRAD	Puncticulata radiosa	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES							Nitzschia dissipata var. dissipata	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8891	NFON	Nitzschia fonticola	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					7803	NANT	Navicula antonii	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					30021	CLNT	Cocconeis lineata	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES						GANG	Gomphonema angustatum	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8820	NAMP	Nitzschia amphibia	6
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8444	SPUP	Sellaphora pupula	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					9034	NSOC	Nitzschia sociabilis	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					17406	PLHU	Platessa hustedtii	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					9016	NREC	Nitzschia recta	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8992	NPAE	Nitzschia paleacea	2
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					28591	NZAD	Nitzschia adamata	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8813	NACU	Nitzschia acula	1
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES					8987	NPAL	Nitzschia palea	3
20180529141726-HB-305728	04207000	VILAINE à RENNES	101	05/09/2017	22350001800013	Département d'Ille et Vilaine	13000208200050	LABOCEA FOUGERES	13000208200050	LABOCEA FOUGERES						NSTS	Nitzschia soratensis	2
20181116134907-HB-307911	04204300	VILAINE à CESSON-SEVIGNE	101	29/08/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	360632.54	6790175.1			13281	ESBM	Eolimna subminuscula	81
20181116134907-HB-307911	04204300	VILAINE à CESSON-SEVIGNE	101	29/08/2017	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	13001000200017	Direction Régionale de l'Environnement, de l'Aménagement et du Logement (D.R.E.A.L.) Bretagne	360632.54	6790175.1			14114	GPAR	Gomphonema parvulum var. parvulum f. parvulum	36
